country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,B.1.617.3,0,260,0.0
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,B.1.620,0,260,0.0
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,B.1.621,0,260,0.0
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,B.1.640,0,260,0.0
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,C.1.2,0,260,0.0
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,C.37,0,260,0.0
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,P.1,0,260,0.0
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,P.3,0,260,0.0
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,UNK,82,,
Austria,AT,2020-53,GISAID,14895,342,2.3,Yes,Other,246,260,94.6
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,AT.1,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,AY.4.2,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.1.529,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.1.7,48,132,36.4
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.1.7+E484K,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.351,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.427/B.1.429,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.525,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.526,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.616,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.617,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.617.1,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.617.2,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.617.3,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.620,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.621,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,B.1.640,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,C.1.2,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,C.37,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,P.1,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,P.3,0,132,0.0
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,UNK,29,,
Austria,AT,2021-01,GISAID,14633,161,1.1,Yes,Other,84,132,63.6
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,AT.1,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,AY.4.2,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.1.529,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.1.7,82,163,50.3
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.1.7+E484K,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.351,46,163,28.2
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.427/B.1.429,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.525,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.526,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.616,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.617,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.617.1,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.617.2,1,163,0.6
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.617.3,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.620,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.621,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,B.1.640,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,C.1.2,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,C.37,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,P.1,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,P.3,0,163,0.0
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,UNK,310,,
Austria,AT,2021-02,GISAID,10946,473,4.3,Yes,Other,34,163,20.9
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,AT.1,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,AY.4.2,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.1.529,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.1.7,14,82,17.1
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.1.7+E484K,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.351,38,82,46.3
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.427/B.1.429,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.525,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.526,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.616,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.617,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.617.1,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.617.2,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.617.3,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.620,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.621,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,B.1.640,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,C.1.2,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,C.37,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,P.1,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,P.3,0,82,0.0
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,UNK,763,,
Austria,AT,2021-03,GISAID,10165,845,8.3,Yes,Other,30,82,36.6
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,AT.1,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,AY.4.2,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.1.529,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.1.7,49,246,19.9
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.1.7+E484K,2,246,0.8
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.351,70,246,28.5
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.427/B.1.429,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.525,4,246,1.6
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.526,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.616,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.617,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.617.1,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.617.2,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.617.3,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.620,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.621,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,B.1.640,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,C.1.2,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,C.37,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,P.1,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,P.3,0,246,0.0
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,UNK,1288,,
Austria,AT,2021-04,GISAID,9513,1532,16.1,Yes,Other,121,246,49.2
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,AT.1,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,AY.4.2,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.1.529,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.1.7,30,131,22.9
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.1.7+E484K,4,131,3.1
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.351,4,131,3.1
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.427/B.1.429,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.525,1,131,0.8
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.526,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.616,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.617,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.617.1,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.617.2,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.617.3,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.620,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.621,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,B.1.640,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,C.1.2,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,C.37,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,P.1,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,P.3,0,131,0.0
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,UNK,840,,
Austria,AT,2021-05,GISAID,9119,967,10.6,Yes,Other,92,131,70.2
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,AT.1,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,AY.4.2,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.1.529,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.1.7,155,271,57.2
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.1.7+E484K,4,271,1.5
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.351,9,271,3.3
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.427/B.1.429,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.525,1,271,0.4
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.526,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.616,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.617,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.617.1,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.617.2,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.617.3,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.620,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.621,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,B.1.640,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,C.1.2,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,C.37,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,P.1,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,P.3,0,271,0.0
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,UNK,433,,
Austria,AT,2021-06,GISAID,9457,700,7.4,Yes,Other,102,271,37.6
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,AT.1,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,AY.4.2,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.1.529,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.1.7,70,142,49.3
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.1.7+E484K,14,142,9.9
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.351,4,142,2.8
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.427/B.1.429,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.525,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.526,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.616,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.617,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.617.1,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.617.2,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.617.3,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.620,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.621,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,B.1.640,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,C.1.2,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,C.37,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,P.1,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,P.3,0,142,0.0
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,UNK,388,,
Austria,AT,2021-07,GISAID,11635,516,4.4,Yes,Other,54,142,38.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,AT.1,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,AY.4.2,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.1.529,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.1.7,108,205,52.7
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.1.7+E484K,16,205,7.8
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.351,21,205,10.2
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.427/B.1.429,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.525,1,205,0.5
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.526,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.616,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.617,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.617.1,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.617.2,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.617.3,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.620,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.621,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,B.1.640,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,C.1.2,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,C.37,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,P.1,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,P.3,0,205,0.0
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,UNK,133,,
Austria,AT,2021-08,GISAID,14195,322,2.3,Yes,Other,59,205,28.8
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,AT.1,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,AY.4.2,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.1.529,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.1.7,174,281,61.9
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.1.7+E484K,20,281,7.1
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.351,29,281,10.3
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.427/B.1.429,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.525,3,281,1.1
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.526,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.616,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.617,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.617.1,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.617.2,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.617.3,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.620,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.621,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.640,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,C.1.2,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,C.37,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,P.1,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,P.3,0,281,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,UNK,551,,
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,Other,55,281,19.6
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,AT.1,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,AY.4.2,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.1.529,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.1.7,253,389,65.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.1.7+E484K,72,389,18.5
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.351,15,389,3.9
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.427/B.1.429,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.525,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.526,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.616,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.617,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.617.1,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.617.2,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.617.3,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.620,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.621,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,B.1.640,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,C.1.2,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,C.37,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,P.1,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,P.3,0,389,0.0
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,UNK,1161,,
Austria,AT,2021-10,GISAID,18225,1478,8.1,Yes,Other,49,389,12.6
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,AT.1,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,AY.4.2,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.1.529,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.1.7,203,358,56.7
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.1.7+E484K,129,358,36.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.351,1,358,0.3
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.427/B.1.429,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.525,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.526,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.616,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.617,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.617.1,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.617.2,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.617.3,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.620,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.621,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,B.1.640,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,C.1.2,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,C.37,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,P.1,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,P.3,0,358,0.0
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,UNK,1398,,
Austria,AT,2021-11,GISAID,21094,1627,7.7,Yes,Other,25,358,7.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,AT.1,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,AY.4.2,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.1.529,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.1.7,167,273,61.2
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.1.7+E484K,96,273,35.2
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.351,1,273,0.4
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.427/B.1.429,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.525,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.526,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.616,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.617,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.617.1,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.617.2,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.617.3,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.620,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.621,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,B.1.640,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,C.1.2,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,C.37,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,P.1,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,P.3,0,273,0.0
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,UNK,1873,,
Austria,AT,2021-12,GISAID,22326,2050,9.2,Yes,Other,9,273,3.3
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,AT.1,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,AY.4.2,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.1.529,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.1.7,86,121,71.1
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.1.7+E484K,22,121,18.2
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.351,3,121,2.5
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.427/B.1.429,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.525,1,121,0.8
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.526,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.616,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.617,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.617.1,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.617.2,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.617.3,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.620,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.621,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,B.1.640,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,C.1.2,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,C.37,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,P.1,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,P.3,0,121,0.0
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,UNK,1265,,
Austria,AT,2021-13,GISAID,20788,1364,6.6,Yes,Other,9,121,7.4
Austria,AT,2021-14,GISAID,17616,1108,6.3,Yes,AT.1,0,244,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,Yes,AY.4.2,0,244,0.0
